,Course_ID,Year,Course_Duration,Course_Ress_Digit,Course_Ress_inClass,Ressources_Amount,Ressources_Rank,Ressources_Type_Basic
643,48,2013,33,9,11,20,7,Lecture
644,48,2013,33,9,11,20,8,Lecture
645,48,2013,33,9,11,20,9,Lecture
646,48,2013,33,9,11,20,10,Video
647,48,2013,33,9,11,20,11,Lecture
648,48,2013,33,9,11,20,12,Exercise
649,48,2013,33,9,11,20,13,Lecture
650,48,2013,33,9,11,20,14,QCM
651,48,2013,33,9,11,20,15,Video
652,48,2013,33,9,11,20,16,QCM
653,48,2013,33,9,11,20,17,Exercise
654,48,2013,33,9,11,20,18,QCM
655,48,2013,33,9,11,20,19,QCM
656,48,2013,33,9,11,20,20,Test
657,49,2013,35,8,21,29,1,Lecture
658,49,2013,35,8,21,29,2,Lecture
659,49,2013,35,8,21,29,3,Video
660,49,2013,35,8,21,29,4,Exercise
661,49,2013,35,8,21,29,5,Video
662,49,2013,35,8,21,29,6,Lecture
663,49,2013,35,8,21,29,7,Lecture
664,49,2013,35,8,21,29,8,Lecture
665,49,2013,35,8,21,29,9,Exercise
666,49,2013,35,8,21,29,10,QCM
667,49,2013,35,8,21,29,11,Video
668,49,2013,35,8,21,29,12,Lecture
669,49,2013,35,8,21,29,13,Lecture
670,49,2013,35,8,21,29,14,QCM
671,49,2013,35,8,21,29,15,QCM
672,49,2013,35,8,21,29,16,Lecture
673,49,2013,35,8,21,29,17,Exercise
674,49,2013,35,8,21,29,18,Lecture
675,49,2013,35,8,21,29,19,Lecture
676,49,2013,35,8,21,29,20,Exercise
677,49,2013,35,8,21,29,21,Lecture
678,49,2013,35,8,21,29,22,Exercise
679,49,2013,35,8,21,29,23,Exercise
680,49,2013,35,8,21,29,24,Exercise
681,49,2013,35,8,21,29,25,QCM
682,49,2013,35,8,21,29,26,Lecture
683,49,2013,35,8,21,29,27,Lecture
684,49,2013,35,8,21,29,28,Video
685,49,2013,35,8,21,29,29,Examen
686,50,2013,23,3,10,13,1,QCM
687,50,2013,23,3,10,13,2,Lecture
688,50,2013,23,3,10,13,3,Lecture
689,50,2013,23,3,10,13,4,Lecture
690,50,2013,23,3,10,13,5,Exercise
691,50,2013,23,3,10,13,6,Lecture
692,50,2013,23,3,10,13,7,Lecture
693,50,2013,23,3,10,13,8,Lecture
694,50,2013,23,3,10,13,9,Exercise
695,50,2013,23,3,10,13,10,Video
696,50,2013,23,3,10,13,11,Exercise
697,50,2013,23,3,10,13,12,QCM
698,50,2013,23,3,10,13,13,Lecture
699,51,2013,8,2,2,4,1,Lecture
700,51,2013,8,2,2,4,2,Video
701,51,2013,8,2,2,4,3,Exercise
702,51,2013,8,2,2,4,4,Video
703,52,2013,18,2,14,16,1,Lecture
704,52,2013,18,2,14,16,2,Lecture
705,52,2013,18,2,14,16,3,Lecture
706,52,2013,18,2,14,16,4,Lecture
707,52,2013,18,2,14,16,5,Lecture
708,52,2013,18,2,14,16,6,Lecture
709,52,2013,18,2,14,16,7,Exercise
710,52,2013,18,2,14,16,8,Lecture
711,52,2013,18,2,14,16,9,QCM
712,52,2013,18,2,14,16,10,Exercise
713,52,2013,18,2,14,16,11,Lecture
714,52,2013,18,2,14,16,12,Lecture
715,52,2013,18,2,14,16,13,Exercise
716,52,2013,18,2,14,16,14,Video
717,52,2013,18,2,14,16,15,Lecture
718,52,2013,18,2,14,16,16,Exercise
719,53,2013,7,2,1,3,1,Video
720,53,2013,7,2,1,3,2,Lecture
721,53,2013,7,2,1,3,3,Video
722,54,2013,36,1,21,22,1,Lecture
723,54,2013,36,1,21,22,2,Lecture
724,54,2013,36,1,21,22,3,QCM
725,54,2013,36,1,21,22,4,Lecture
726,54,2013,36,1,21,22,5,Lecture
727,54,2013,36,1,21,22,6,Lecture
728,54,2013,36,1,21,22,7,Exercise
729,54,2013,36,1,21,22,8,Lecture
730,54,2013,36,1,21,22,9,Lecture
731,54,2013,36,1,21,22,10,Lecture
732,54,2013,36,1,21,22,11,Examen
733,54,2013,36,1,21,22,12,Lecture
734,54,2013,36,1,21,22,13,Exercise
735,54,2013,36,1,21,22,14,Exercise
736,54,2013,36,1,21,22,15,Lecture
737,54,2013,36,1,21,22,16,Lecture
738,54,2013,36,1,21,22,17,Lecture
739,54,2013,36,1,21,22,18,Exercise
740,54,2013,36,1,21,22,19,Lecture
741,54,2013,36,1,21,22,20,Lecture
742,54,2013,36,1,21,22,21,Exercise
743,54,2013,36,1,21,22,22,Examen
744,55,2013,40,9,30,39,1,Exercise
745,55,2013,40,9,30,39,2,Video
746,55,2013,40,9,30,39,3,Lecture
747,55,2013,40,9,30,39,4,Video
748,55,2013,40,9,30,39,5,Lecture
749,55,2013,40,9,30,39,6,Video
750,55,2013,40,9,30,39,7,Lecture
751,55,2013,40,9,30,39,8,Lecture
752,55,2013,40,9,30,39,9,Exercise
753,55,2013,40,9,30,39,10,Video
754,55,2013,40,9,30,39,11,Lecture
755,55,2013,40,9,30,39,12,Lecture
756,55,2013,40,9,30,39,13,Exercise
757,55,2013,40,9,30,39,14,Examen
758,55,2013,40,9,30,39,15,Lecture
759,55,2013,40,9,30,39,16,Exercise
760,55,2013,40,9,30,39,17,Exercise
761,55,2013,40,9,30,39,18,Lecture
762,55,2013,40,9,30,39,19,Lecture
763,55,2013,40,9,30,39,20,Video
764,55,2013,40,9,30,39,21,Lecture
765,55,2013,40,9,30,39,22,Video
766,55,2013,40,9,30,39,23,Lecture
767,55,2013,40,9,30,39,24,Lecture
768,55,2013,40,9,30,39,25,Lecture
769,55,2013,40,9,30,39,26,Test
770,55,2013,40,9,30,39,27,Exercise
771,55,2013,40,9,30,39,28,Exercise
772,55,2013,40,9,30,39,29,Lecture
773,55,2013,40,9,30,39,30,Lecture
774,55,2013,40,9,30,39,31,Lecture
775,55,2013,40,9,30,39,32,QCM
776,55,2013,40,9,30,39,33,Lecture
777,55,2013,40,9,30,39,34,Exercise
778,55,2013,40,9,30,39,35,Video
779,55,2013,40,9,30,39,36,Lecture
780,55,2013,40,9,30,39,37,Exercise
781,55,2013,40,9,30,39,38,Lecture
782,55,2013,40,9,30,39,39,Examen
783,56,2013,13,1,11,12,1,Exercise
784,56,2013,13,1,11,12,2,Lecture
785,56,2013,13,1,11,12,3,Lecture
786,56,2013,13,1,11,12,4,Video
787,56,2013,13,1,11,12,5,Exercise
788,56,2013,13,1,11,12,6,Lecture
789,56,2013,13,1,11,12,7,Lecture
790,56,2013,13,1,11,12,8,Lecture
791,56,2013,13,1,11,12,9,Lecture
792,56,2013,13,1,11,12,10,Lecture
793,56,2013,13,1,11,12,11,Exercise
794,56,2013,13,1,11,12,12,Lecture
795,57,2013,19,3,11,14,1,Lecture
796,57,2013,19,3,11,14,2,QCM
797,57,2013,19,3,11,14,3,Exercise
798,57,2013,19,3,11,14,4,Lecture
799,57,2013,19,3,11,14,5,Lecture
800,57,2013,19,3,11,14,6,Lecture
801,57,2013,19,3,11,14,7,Lecture
802,57,2013,19,3,11,14,8,Lecture
803,57,2013,19,3,11,14,9,Video
804,57,2013,19,3,11,14,10,Lecture
805,57,2013,19,3,11,14,11,Exercise
806,57,2013,19,3,11,14,12,Lecture
807,57,2013,19,3,11,14,13,QCM
808,57,2013,19,3,11,14,14,Exercise
809,58,2013,26,8,10,18,1,Video
810,58,2013,26,8,10,18,2,Lecture
811,58,2013,26,8,10,18,3,Exercise
812,58,2013,26,8,10,18,4,Video
813,58,2013,26,8,10,18,5,Lecture
814,58,2013,26,8,10,18,6,QCM
815,58,2013,26,8,10,18,7,Video
816,58,2013,26,8,10,18,8,Lecture
817,58,2013,26,8,10,18,9,Lecture
818,58,2013,26,8,10,18,10,Lecture
819,58,2013,26,8,10,18,11,QCM
820,58,2013,26,8,10,18,12,Lecture
821,58,2013,26,8,10,18,13,Video
822,58,2013,26,8,10,18,14,Exercise
823,58,2013,26,8,10,18,15,Video
824,58,2013,26,8,10,18,16,Exercise
825,58,2013,26,8,10,18,17,Video
826,58,2013,26,8,10,18,18,Examen
827,59,2013,41,2,20,22,1,Lecture
828,59,2013,41,2,20,22,2,Lecture
829,59,2013,41,2,20,22,3,Exercise
830,59,2013,41,2,20,22,4,Lecture
831,59,2013,41,2,20,22,5,Lecture
832,59,2013,41,2,20,22,6,Lecture
833,59,2013,41,2,20,22,7,Lecture
834,59,2013,41,2,20,22,8,Exercise
835,59,2013,41,2,20,22,9,Lecture
836,59,2013,41,2,20,22,10,Lecture
837,59,2013,41,2,20,22,11,Lecture
838,59,2013,41,2,20,22,12,Lecture
839,59,2013,41,2,20,22,13,Lecture
840,59,2013,41,2,20,22,14,Lecture
841,59,2013,41,2,20,22,15,Lecture
842,59,2013,41,2,20,22,16,Exercise
843,59,2013,41,2,20,22,17,QCM
844,59,2013,41,2,20,22,18,Exercise
845,59,2013,41,2,20,22,19,Video
846,59,2013,41,2,20,22,20,Exercise
847,59,2013,41,2,20,22,21,Exercise
848,59,2013,41,2,20,22,22,Examen
849,60,2013,39,4,13,17,1,Lecture
850,60,2013,39,4,13,17,2,Lecture
851,60,2013,39,4,13,17,3,Lecture
852,60,2013,39,4,13,17,4,Exercise
853,60,2013,39,4,13,17,5,Lecture
854,60,2013,39,4,13,17,6,Exercise
855,60,2013,39,4,13,17,7,QCM
856,60,2013,39,4,13,17,8,Video
857,60,2013,39,4,13,17,9,Lecture
858,60,2013,39,4,13,17,10,QCM
859,60,2013,39,4,13,17,11,Lecture
860,60,2013,39,4,13,17,12,Lecture
861,60,2013,39,4,13,17,13,Lecture
862,60,2013,39,4,13,17,14,Lecture
863,60,2013,39,4,13,17,15,Exercise
864,60,2013,39,4,13,17,16,Video
865,60,2013,39,4,13,17,17,Examen
866,61,2013,36,7,29,36,1,Video
867,61,2013,36,7,29,36,2,Video
868,61,2013,36,7,29,36,3,Lecture
869,61,2013,36,7,29,36,4,Exercise
870,61,2013,36,7,29,36,5,Lecture
871,61,2013,36,7,29,36,6,Lecture
872,61,2013,36,7,29,36,7,Lecture
873,61,2013,36,7,29,36,8,Lecture
874,61,2013,36,7,29,36,9,Lecture
875,61,2013,36,7,29,36,10,Lecture
876,61,2013,36,7,29,36,11,Lecture
877,61,2013,36,7,29,36,12,Lecture
878,61,2013,36,7,29,36,13,Lecture
879,61,2013,36,7,29,36,14,QCM
880,61,2013,36,7,29,36,15,Exercise
881,61,2013,36,7,29,36,16,Exercise
882,61,2013,36,7,29,36,17,Exercise
883,61,2013,36,7,29,36,18,Lecture
884,61,2013,36,7,29,36,19,Lecture
885,61,2013,36,7,29,36,20,Exercise
886,61,2013,36,7,29,36,21,Exercise
887,61,2013,36,7,29,36,22,QCM
888,61,2013,36,7,29,36,23,Lecture
889,61,2013,36,7,29,36,24,Lecture
890,61,2013,36,7,29,36,25,Exercise
891,61,2013,36,7,29,36,26,Lecture
892,61,2013,36,7,29,36,27,Exercise
893,61,2013,36,7,29,36,28,Lecture
894,61,2013,36,7,29,36,29,Lecture
895,61,2013,36,7,29,36,30,Exercise
896,61,2013,36,7,29,36,31,Video
897,61,2013,36,7,29,36,32,Lecture
898,61,2013,36,7,29,36,33,Video
899,61,2013,36,7,29,36,34,Video
900,61,2013,36,7,29,36,35,Lecture
901,61,2013,36,7,29,36,36,Examen
902,62,2013,31,3,12,15,1,QCM
903,62,2013,31,3,12,15,2,Lecture
904,62,2013,31,3,12,15,3,Video
905,62,2013,31,3,12,15,4,Exercise
906,62,2013,31,3,12,15,5,Lecture
907,62,2013,31,3,12,15,6,Exercise
908,62,2013,31,3,12,15,7,Lecture
909,62,2013,31,3,12,15,8,Examen
910,62,2013,31,3,12,15,9,Lecture
911,62,2013,31,3,12,15,10,Lecture
912,62,2013,31,3,12,15,11,Exercise
913,62,2013,31,3,12,15,12,Lecture
914,62,2013,31,3,12,15,13,Lecture
915,62,2013,31,3,12,15,14,Exercise
916,62,2013,31,3,12,15,15,Test
917,63,2013,6,1,1,2,1,Video
918,63,2013,6,1,1,2,2,Lecture
919,64,2013,37,3,16,19,1,Lecture
920,64,2013,37,3,16,19,2,Lecture
921,64,2013,37,3,16,19,3,Lecture
922,64,2013,37,3,16,19,4,Exercise
923,64,2013,37,3,16,19,5,Exercise
924,64,2013,37,3,16,19,6,Lecture
925,64,2013,37,3,16,19,7,Lecture
926,64,2013,37,3,16,19,8,Lecture
927,64,2013,37,3,16,19,9,Exercise
928,64,2013,37,3,16,19,10,Video
929,64,2013,37,3,16,19,11,Exercise
930,64,2013,37,3,16,19,12,Exercise
931,64,2013,37,3,16,19,13,Lecture
932,64,2013,37,3,16,19,14,Lecture
933,64,2013,37,3,16,19,15,Lecture
934,64,2013,37,3,16,19,16,QCM
935,64,2013,37,3,16,19,17,Lecture
936,64,2013,37,3,16,19,18,Lecture
937,64,2013,37,3,16,19,19,Test
938,65,2013,9,3,6,9,1,Lecture
939,65,2013,9,3,6,9,2,Lecture
940,65,2013,9,3,6,9,3,QCM
941,65,2013,9,3,6,9,4,Lecture
942,65,2013,9,3,6,9,5,Examen
943,65,2013,9,3,6,9,6,Exercise
944,65,2013,9,3,6,9,7,Video
945,65,2013,9,3,6,9,8,Lecture
946,65,2013,9,3,6,9,9,Test
947,66,2013,32,9,9,18,1,Video
948,66,2013,32,9,9,18,2,Video
949,66,2013,32,9,9,18,3,Video
950,66,2013,32,9,9,18,4,Lecture
951,66,2013,32,9,9,18,5,Video
952,66,2013,32,9,9,18,6,Exercise
953,66,2013,32,9,9,18,7,Lecture
954,66,2013,32,9,9,18,8,Video
955,66,2013,32,9,9,18,9,Examen
956,66,2013,32,9,9,18,10,Exercise
957,66,2013,32,9,9,18,11,Video
958,66,2013,32,9,9,18,12,Lecture
959,66,2013,32,9,9,18,13,Lecture
960,66,2013,32,9,9,18,14,QCM
961,66,2013,32,9,9,18,15,Lecture
962,66,2013,32,9,9,18,16,QCM
963,66,2013,32,9,9,18,17,Lecture
964,66,2013,32,9,9,18,18,Test
965,67,2013,7,2,5,7,1,Lecture
966,67,2013,7,2,5,7,2,Exercise
967,67,2013,7,2,5,7,3,Video
968,67,2013,7,2,5,7,4,Lecture
969,67,2013,7,2,5,7,5,Exercise
970,67,2013,7,2,5,7,6,Video
971,67,2013,7,2,5,7,7,Examen
972,68,2013,14,1,13,14,1,Lecture
973,68,2013,14,1,13,14,2,Lecture
974,68,2013,14,1,13,14,3,Lecture
975,68,2013,14,1,13,14,4,Lecture
976,68,2013,14,1,13,14,5,Exercise
977,68,2013,14,1,13,14,6,Lecture
978,68,2013,14,1,13,14,7,Exercise
979,68,2013,14,1,13,14,8,Lecture
980,68,2013,14,1,13,14,9,Exercise
981,68,2013,14,1,13,14,10,QCM
982,68,2013,14,1,13,14,11,Lecture
983,68,2013,14,1,13,14,12,Lecture
984,68,2013,14,1,13,14,13,Exercise
985,68,2013,14,1,13,14,14,Lecture
986,69,2013,28,9,18,27,1,Lecture
987,69,2013,28,9,18,27,2,Lecture
988,69,2013,28,9,18,27,3,QCM
989,69,2013,28,9,18,27,4,Lecture
990,69,2013,28,9,18,27,5,QCM
991,69,2013,28,9,18,27,6,Video
992,69,2013,28,9,18,27,7,QCM
993,69,2013,28,9,18,27,8,Video
994,69,2013,28,9,18,27,9,Exercise
995,69,2013,28,9,18,27,10,Exercise
996,69,2013,28,9,18,27,11,Lecture
997,69,2013,28,9,18,27,12,Exercise
998,69,2013,28,9,18,27,13,QCM
999,69,2013,28,9,18,27,14,Exercise
1000,69,2013,28,9,18,27,15,Exercise
1001,69,2013,28,9,18,27,16,Lecture
1002,69,2013,28,9,18,27,17,Video
1003,69,2013,28,9,18,27,18,Lecture
1004,69,2013,28,9,18,27,19,Lecture
1005,69,2013,28,9,18,27,20,Lecture
1006,69,2013,28,9,18,27,21,Lecture
1007,69,2013,28,9,18,27,22,Video
1008,69,2013,28,9,18,27,23,Exercise
1009,69,2013,28,9,18,27,24,Lecture
1010,69,2013,28,9,18,27,25,QCM
1011,69,2013,28,9,18,27,26,Lecture
1012,69,2013,28,9,18,27,27,Examen
1013,70,2013,5,1,4,5,1,Lecture
1014,70,2013,5,1,4,5,2,QCM
1015,70,2013,5,1,4,5,3,Exercise
1016,70,2013,5,1,4,5,4,Lecture
1017,70,2013,5,1,4,5,5,Lecture
1018,71,2013,35,1,34,35,1,Exercise
1019,71,2013,35,1,34,35,2,Lecture
1020,71,2013,35,1,34,35,3,Exercise
1021,71,2013,35,1,34,35,4,Exercise
1022,71,2013,35,1,34,35,5,Exercise
1023,71,2013,35,1,34,35,6,Lecture
1024,71,2013,35,1,34,35,7,Lecture
1025,71,2013,35,1,34,35,8,Lecture
1026,71,2013,35,1,34,35,9,Exercise
1027,71,2013,35,1,34,35,10,Exercise
1028,71,2013,35,1,34,35,11,Lecture
1029,71,2013,35,1,34,35,12,Lecture
1030,71,2013,35,1,34,35,13,Lecture
1031,71,2013,35,1,34,35,14,Lecture
1032,71,2013,35,1,34,35,15,Lecture
1033,71,2013,35,1,34,35,16,Lecture
1034,71,2013,35,1,34,35,17,Lecture
1035,71,2013,35,1,34,35,18,Exercise
1036,71,2013,35,1,34,35,19,Exercise
1037,71,2013,35,1,34,35,20,Exercise
1038,71,2013,35,1,34,35,21,Lecture
1039,71,2013,35,1,34,35,22,Lecture
1040,71,2013,35,1,34,35,23,Lecture
1041,71,2013,35,1,34,35,24,Lecture
1042,71,2013,35,1,34,35,25,Exercise
1043,71,2013,35,1,34,35,26,Lecture
1044,71,2013,35,1,34,35,27,Lecture
1045,71,2013,35,1,34,35,28,Video
1046,71,2013,35,1,34,35,29,Lecture
1047,71,2013,35,1,34,35,30,Lecture
1048,71,2013,35,1,34,35,31,Exercise
1049,71,2013,35,1,34,35,32,Lecture
1050,71,2013,35,1,34,35,33,Lecture
1051,71,2013,35,1,34,35,34,Lecture
1052,71,2013,35,1,34,35,35,Lecture
1053,72,2013,6,1,2,3,1,Lecture
1054,72,2013,6,1,2,3,2,QCM
1055,72,2013,6,1,2,3,3,Lecture
1056,73,2013,28,12,12,24,1,QCM
1057,73,2013,28,12,12,24,2,Video
1058,73,2013,28,12,12,24,3,Lecture
1059,73,2013,28,12,12,24,4,Video
1060,73,2013,28,12,12,24,5,Exercise
1061,73,2013,28,12,12,24,6,Exercise
1062,73,2013,28,12,12,24,7,Video
1063,73,2013,28,12,12,24,8,Video
1064,73,2013,28,12,12,24,9,Video
1065,73,2013,28,12,12,24,10,Lecture
1066,73,2013,28,12,12,24,11,Lecture
1067,73,2013,28,12,12,24,12,Exercise
1068,73,2013,28,12,12,24,13,Test
1069,73,2013,28,12,12,24,14,QCM
1070,73,2013,28,12,12,24,15,Lecture
1071,73,2013,28,12,12,24,16,Lecture
1072,73,2013,28,12,12,24,17,Lecture
1073,73,2013,28,12,12,24,18,QCM
1074,73,2013,28,12,12,24,19,Lecture
1075,73,2013,28,12,12,24,20,Lecture
1076,73,2013,28,12,12,24,21,QCM
1077,73,2013,28,12,12,24,22,Video
1078,73,2013,28,12,12,24,23,Video
1079,73,2013,28,12,12,24,24,Examen
1080,74,2013,39,5,31,36,1,Lecture
1081,74,2013,39,5,31,36,2,Lecture
1082,74,2013,39,5,31,36,3,Exercise
1083,74,2013,39,5,31,36,4,Lecture
1084,74,2013,39,5,31,36,5,Exercise
1085,74,2013,39,5,31,36,6,Lecture
1086,74,2013,39,5,31,36,7,Lecture
1087,74,2013,39,5,31,36,8,Exercise
1088,74,2013,39,5,31,36,9,Lecture
1089,74,2013,39,5,31,36,10,Lecture
1090,74,2013,39,5,31,36,11,Lecture
1091,74,2013,39,5,31,36,12,Lecture
1092,74,2013,39,5,31,36,13,Lecture
1093,74,2013,39,5,31,36,14,Lecture
1094,74,2013,39,5,31,36,15,Video
1095,74,2013,39,5,31,36,16,Lecture
1096,74,2013,39,5,31,36,17,Exercise
1097,74,2013,39,5,31,36,18,Lecture
1098,74,2013,39,5,31,36,19,Exercise
1099,74,2013,39,5,31,36,20,Exercise
1100,74,2013,39,5,31,36,21,Exercise
1101,74,2013,39,5,31,36,22,Exercise
1102,74,2013,39,5,31,36,23,Lecture
1103,74,2013,39,5,31,36,24,QCM
1104,74,2013,39,5,31,36,25,Lecture
1105,74,2013,39,5,31,36,26,Lecture
1106,74,2013,39,5,31,36,27,Exercise
1107,74,2013,39,5,31,36,28,Lecture
1108,74,2013,39,5,31,36,29,Video
1109,74,2013,39,5,31,36,30,Lecture
1110,74,2013,39,5,31,36,31,Lecture
1111,74,2013,39,5,31,36,32,Lecture
1112,74,2013,39,5,31,36,33,Lecture
1113,74,2013,39,5,31,36,34,QCM
1114,74,2013,39,5,31,36,35,Exercise
1115,74,2013,39,5,31,36,36,Test
1116,75,2013,8,2,1,3,1,Exercise
1117,75,2013,8,2,1,3,2,Video
1118,75,2013,8,2,1,3,3,Video
1119,76,2013,34,7,13,20,1,Lecture
1120,76,2013,34,7,13,20,2,Video
1121,76,2013,34,7,13,20,3,Video
1122,76,2013,34,7,13,20,4,Lecture
1123,76,2013,34,7,13,20,5,Exercise
1124,76,2013,34,7,13,20,6,Lecture
1125,76,2013,34,7,13,20,7,Lecture
1126,76,2013,34,7,13,20,8,Lecture
1127,76,2013,34,7,13,20,9,Lecture
1128,76,2013,34,7,13,20,10,Lecture
1129,76,2013,34,7,13,20,11,Lecture
1130,76,2013,34,7,13,20,12,Video
1131,76,2013,34,7,13,20,13,Exercise
1132,76,2013,34,7,13,20,14,Exercise
1133,76,2013,34,7,13,20,15,Video
1134,76,2013,34,7,13,20,16,QCM
1135,76,2013,34,7,13,20,17,QCM
1136,76,2013,34,7,13,20,18,Exercise
1137,76,2013,34,7,13,20,19,Lecture
1138,76,2013,34,7,13,20,20,Test
1139,77,2013,7,3,2,5,1,Lecture
1140,77,2013,7,3,2,5,2,Lecture
1141,77,2013,7,3,2,5,3,QCM
1142,77,2013,7,3,2,5,4,Video
1143,77,2013,7,3,2,5,5,Video
1144,78,2013,32,4,7,11,1,Exercise
1145,78,2013,32,4,7,11,2,QCM
1146,78,2013,32,4,7,11,3,Examen
1147,78,2013,32,4,7,11,4,Lecture
1148,78,2013,32,4,7,11,5,Lecture
1149,78,2013,32,4,7,11,6,Video
1150,78,2013,32,4,7,11,7,Video
1151,78,2013,32,4,7,11,8,Lecture
1152,78,2013,32,4,7,11,9,Exercise
1153,78,2013,32,4,7,11,10,Lecture
1154,78,2013,32,4,7,11,11,Test
1155,79,2013,17,3,11,14,1,QCM
1156,79,2013,17,3,11,14,2,Lecture
1157,79,2013,17,3,11,14,3,Lecture
1158,79,2013,17,3,11,14,4,Exercise
1159,79,2013,17,3,11,14,5,Lecture
1160,79,2013,17,3,11,14,6,Lecture
1161,79,2013,17,3,11,14,7,Lecture
1162,79,2013,17,3,11,14,8,Lecture
1163,79,2013,17,3,11,14,9,Video
1164,79,2013,17,3,11,14,10,Exercise
1165,79,2013,17,3,11,14,11,Lecture
1166,79,2013,17,3,11,14,12,Video
1167,79,2013,17,3,11,14,13,Exercise
1168,79,2013,17,3,11,14,14,Exercise
1169,80,2013,50,3,38,41,1,Lecture
1170,80,2013,50,3,38,41,2,Video
1171,80,2013,50,3,38,41,3,Exercise
1172,80,2013,50,3,38,41,4,Lecture
1173,80,2013,50,3,38,41,5,Exercise
1174,80,2013,50,3,38,41,6,Lecture
1175,80,2013,50,3,38,41,7,Lecture
1176,80,2013,50,3,38,41,8,Lecture
1177,80,2013,50,3,38,41,9,Lecture
1178,80,2013,50,3,38,41,10,Lecture
1179,80,2013,50,3,38,41,11,Lecture
1180,80,2013,50,3,38,41,12,Lecture
1181,80,2013,50,3,38,41,13,Lecture
1182,80,2013,50,3,38,41,14,Lecture
1183,80,2013,50,3,38,41,15,Exercise
1184,80,2013,50,3,38,41,16,Lecture
1185,80,2013,50,3,38,41,17,Lecture
1186,80,2013,50,3,38,41,18,Exercise
1187,80,2013,50,3,38,41,19,Lecture
1188,80,2013,50,3,38,41,20,Lecture
1189,80,2013,50,3,38,41,21,Examen
1190,80,2013,50,3,38,41,22,Exercise
1191,80,2013,50,3,38,41,23,Lecture
1192,80,2013,50,3,38,41,24,Exercise
1193,80,2013,50,3,38,41,25,Lecture
1194,80,2013,50,3,38,41,26,Lecture
1195,80,2013,50,3,38,41,27,Exercise
1196,80,2013,50,3,38,41,28,Lecture
1197,80,2013,50,3,38,41,29,Lecture
1198,80,2013,50,3,38,41,30,Exercise
1199,80,2013,50,3,38,41,31,Exercise
1200,80,2013,50,3,38,41,32,Lecture
1201,80,2013,50,3,38,41,33,Lecture
1202,80,2013,50,3,38,41,34,Lecture
1203,80,2013,50,3,38,41,35,Exercise
1204,80,2013,50,3,38,41,36,Exercise
1205,80,2013,50,3,38,41,37,QCM
1206,80,2013,50,3,38,41,38,Lecture
1207,80,2013,50,3,38,41,39,Lecture
1208,80,2013,50,3,38,41,40,Video
1209,80,2013,50,3,38,41,41,Examen
1210,81,2013,10,3,7,10,1,Exercise
1211,81,2013,10,3,7,10,2,QCM
1212,81,2013,10,3,7,10,3,Lecture
1213,81,2013,10,3,7,10,4,Lecture
1214,81,2013,10,3,7,10,5,Exercise
1215,81,2013,10,3,7,10,6,QCM
1216,81,2013,10,3,7,10,7,Exercise
1217,81,2013,10,3,7,10,8,Lecture
1218,81,2013,10,3,7,10,9,Video
1219,81,2013,10,3,7,10,10,Lecture
1220,82,2013,9,4,4,8,1,Video
1221,82,2013,9,4,4,8,2,Lecture
1222,82,2013,9,4,4,8,3,Video
1223,82,2013,9,4,4,8,4,Exercise
1224,82,2013,9,4,4,8,5,QCM
1225,82,2013,9,4,4,8,6,Video
1226,82,2013,9,4,4,8,7,Lecture
1227,82,2013,9,4,4,8,8,Lecture
1228,83,2013,14,6,6,12,1,Exercise
1229,83,2013,14,6,6,12,2,Lecture
1230,83,2013,14,6,6,12,3,Video
1231,83,2013,14,6,6,12,4,Video
1232,83,2013,14,6,6,12,5,Lecture
1233,83,2013,14,6,6,12,6,QCM
1234,83,2013,14,6,6,12,7,Video
1235,83,2013,14,6,6,12,8,Lecture
1236,83,2013,14,6,6,12,9,QCM
1237,83,2013,14,6,6,12,10,Exercise
1238,83,2013,14,6,6,12,11,QCM
1239,83,2013,14,6,6,12,12,Examen
1240,84,2013,11,1,3,4,1,Lecture
1241,84,2013,11,1,3,4,2,Video
1242,84,2013,11,1,3,4,3,Exercise
1243,84,2013,11,1,3,4,4,Examen
1244,85,2013,20,6,13,19,1,Lecture
1245,85,2013,20,6,13,19,2,Lecture
1246,85,2013,20,6,13,19,3,Exercise
1247,85,2013,20,6,13,19,4,Exercise
1248,85,2013,20,6,13,19,5,Video
1249,85,2013,20,6,13,19,6,Lecture
1250,85,2013,20,6,13,19,7,Video
1251,85,2013,20,6,13,19,8,Video
1252,85,2013,20,6,13,19,9,Exercise
1253,85,2013,20,6,13,19,10,Lecture
1254,85,2013,20,6,13,19,11,Lecture
1255,85,2013,20,6,13,19,12,Lecture
1256,85,2013,20,6,13,19,13,Video
1257,85,2013,20,6,13,19,14,Lecture
1258,85,2013,20,6,13,19,15,Exercise
1259,85,2013,20,6,13,19,16,Video
1260,85,2013,20,6,13,19,17,Lecture
1261,85,2013,20,6,13,19,18,QCM
1262,85,2013,20,6,13,19,19,Examen
1263,86,2013,37,12,21,33,1,Video
1264,86,2013,37,12,21,33,2,Lecture
1265,86,2013,37,12,21,33,3,Exercise
1266,86,2013,37,12,21,33,4,Exercise
1267,86,2013,37,12,21,33,5,Lecture
1268,86,2013,37,12,21,33,6,Lecture
1269,86,2013,37,12,21,33,7,Exercise
1270,86,2013,37,12,21,33,8,Exercise
1271,86,2013,37,12,21,33,9,Test
1272,86,2013,37,12,21,33,10,Video
1273,86,2013,37,12,21,33,11,Lecture
1274,86,2013,37,12,21,33,12,QCM
1275,86,2013,37,12,21,33,13,Lecture
