"Course_ID","Year","Course_Duration","Course_Ress_Digit","Course_Ress_inClass","Ressources_Amount","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59"
64,2013,37,3,16,19,"Lecture","Lecture","Lecture","Exercise","Exercise","Lecture","Lecture","Lecture","Exercise","Video","Exercise","Exercise","Lecture","Lecture","Lecture","QCM","Lecture","Lecture","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,2013,9,3,6,9,"Lecture","Lecture","QCM","Lecture","Examen","Exercise","Video","Lecture","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,2013,32,9,9,18,"Video","Video","Video","Lecture","Video","Exercise","Lecture","Video","Examen","Exercise","Video","Lecture","Lecture","QCM","Lecture","QCM","Lecture","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,2013,7,2,5,7,"Lecture","Exercise","Video","Lecture","Exercise","Video","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,2013,14,1,13,14,"Lecture","Lecture","Lecture","Lecture","Exercise","Lecture","Exercise","Lecture","Exercise","QCM","Lecture","Lecture","Exercise","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,2013,28,9,18,27,"Lecture","Lecture","QCM","Lecture","QCM","Video","QCM","Video","Exercise","Exercise","Lecture","Exercise","QCM","Exercise","Exercise","Lecture","Video","Lecture","Lecture","Lecture","Lecture","Video","Exercise","Lecture","QCM","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,2013,5,1,4,5,"Lecture","QCM","Exercise","Lecture","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,2013,35,1,34,35,"Exercise","Lecture","Exercise","Exercise","Exercise","Lecture","Lecture","Lecture","Exercise","Exercise","Lecture","Lecture","Lecture","Lecture","Lecture","Lecture","Lecture","Exercise","Exercise","Exercise","Lecture","Lecture","Lecture","Lecture","Exercise","Lecture","Lecture","Video","Lecture","Lecture","Exercise","Lecture","Lecture","Lecture","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,2013,6,1,2,3,"Lecture","QCM","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,2013,28,12,12,24,"QCM","Video","Lecture","Video","Exercise","Exercise","Video","Video","Video","Lecture","Lecture","Exercise","Test","QCM","Lecture","Lecture","Lecture","QCM","Lecture","Lecture","QCM","Video","Video","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,2013,39,5,31,36,"Lecture","Lecture","Exercise","Lecture","Exercise","Lecture","Lecture","Exercise","Lecture","Lecture","Lecture","Lecture","Lecture","Lecture","Video","Lecture","Exercise","Lecture","Exercise","Exercise","Exercise","Exercise","Lecture","QCM","Lecture","Lecture","Exercise","Lecture","Video","Lecture","Lecture","Lecture","Lecture","QCM","Exercise","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,2013,8,2,1,3,"Exercise","Video","Video",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,2013,34,7,13,20,"Lecture","Video","Video","Lecture","Exercise","Lecture","Lecture","Lecture","Lecture","Lecture","Lecture","Video","Exercise","Exercise","Video","QCM","QCM","Exercise","Lecture","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,2013,7,3,2,5,"Lecture","Lecture","QCM","Video","Video",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,2013,32,4,7,11,"Exercise","QCM","Examen","Lecture","Lecture","Video","Video","Lecture","Exercise","Lecture","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2013,17,3,11,14,"QCM","Lecture","Lecture","Exercise","Lecture","Lecture","Lecture","Lecture","Video","Exercise","Lecture","Video","Exercise","Exercise",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,2013,50,3,38,41,"Lecture","Video","Exercise","Lecture","Exercise","Lecture","Lecture","Lecture","Lecture","Lecture","Lecture","Lecture","Lecture","Lecture","Exercise","Lecture","Lecture","Exercise","Lecture","Lecture","Examen","Exercise","Lecture","Exercise","Lecture","Lecture","Exercise","Lecture","Lecture","Exercise","Exercise","Lecture","Lecture","Lecture","Exercise","Exercise","QCM","Lecture","Lecture","Video","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,2013,10,3,7,10,"Exercise","QCM","Lecture","Lecture","Exercise","QCM","Exercise","Lecture","Video","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,2013,9,4,4,8,"Video","Lecture","Video","Exercise","QCM","Video","Lecture","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,2013,14,6,6,12,"Exercise","Lecture","Video","Video","Lecture","QCM","Video","Lecture","QCM","Exercise","QCM","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,2013,11,1,3,4,"Lecture","Video","Exercise","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,2013,20,6,13,19,"Lecture","Lecture","Exercise","Exercise","Video","Lecture","Video","Video","Exercise","Lecture","Lecture","Lecture","Video","Lecture","Exercise","Video","Lecture","QCM","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,2013,37,12,21,33,"Video","Lecture","Exercise","Exercise","Lecture","Lecture","Exercise","Exercise","Test","Video","Lecture","QCM","Lecture","QCM","Lecture","Lecture","Examen","Lecture","QCM","Video","Lecture","Exercise","QCM","Video","Test","Exercise","Lecture","Lecture","Lecture","Lecture","Video","Video","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,2013,49,5,20,25,"Lecture","Video","Lecture","Lecture","Exercise","QCM","Lecture","Exercise","Exercise","Exercise","Exercise","Video","Examen","Lecture","Lecture","Lecture","Lecture","Lecture","Lecture","Lecture","Lecture","Video","Lecture","Exercise","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,2013,27,4,7,11,"Lecture","Exercise","Exercise","Video","Lecture","Test","QCM","Lecture","Lecture","Video","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,2013,30,6,8,14,"Lecture","Exercise","Exercise","Lecture","Video","QCM","Lecture","Video","Lecture","QCM","Video","Lecture","QCM","Exercise",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,2013,31,13,14,27,"QCM","Lecture","QCM","Video","QCM","Lecture","Lecture","Lecture","Video","QCM","QCM","Exercise","Video","Test","Lecture","Exercise","QCM","Lecture","Exercise","Video","Lecture","Lecture","Lecture","Video","Lecture","QCM","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,2013,28,2,7,9,"Lecture","Lecture","Lecture","Video","Exercise","Video","Exercise","Exercise","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,2013,55,13,14,27,"Video","Exercise","Video","Video","Lecture","Lecture","QCM","Video","QCM","Exercise","Lecture","Video","Exercise","QCM","Exercise","QCM","Lecture","Lecture","Lecture","Lecture","Exercise","Lecture","QCM","Video","Lecture","QCM","QCM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,2013,15,5,5,10,"Exercise","QCM","Lecture","Video","Lecture","Lecture","Video","Exercise","QCM","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,2013,53,5,17,22,"Video","Lecture","Exercise","Lecture","Lecture","Lecture","QCM","Video","Lecture","Lecture","Video","Lecture","Lecture","Lecture","Video","Lecture","Exercise","Exercise","Exercise","Lecture","Lecture","Exercise",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,2013,13,3,5,8,"Lecture","Video","Exercise","Examen","Exercise","QCM","Lecture","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,2013,27,6,10,16,"Video","Exercise","QCM","Video","Lecture","Lecture","Lecture","Exercise","Lecture","Video","Lecture","Lecture","Video","Exercise","Lecture","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,2013,29,3,11,14,"Exercise","Exercise","Exercise","QCM","Video","Lecture","Lecture","Lecture","Lecture","Lecture","Lecture","Lecture","Exercise","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,2013,11,1,8,9,"Lecture","Exercise","Video","Exercise","Lecture","Lecture","Lecture","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,2013,15,5,6,11,"Video","QCM","Lecture","Test","Lecture","Video","Lecture","Lecture","QCM","Exercise","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,2013,23,5,17,22,"Lecture","Video","Lecture","QCM","Exercise","Lecture","Lecture","Exercise","Lecture","Video","Exercise","QCM","Exercise","Lecture","Exercise","Video","Lecture","Lecture","Exercise","Lecture","Lecture","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,2013,24,4,5,9,"Lecture","Exercise","Video","QCM","Lecture","Video","Lecture","QCM","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,2013,38,2,36,38,"Lecture","Lecture","Lecture","Lecture","Lecture","Exercise","Lecture","Lecture","Lecture","Exercise","Exercise","Exercise","Lecture","Lecture","Exercise","Lecture","Lecture","Exercise","Lecture","QCM","Lecture","Lecture","Lecture","Lecture","Lecture","Lecture","Exercise","Lecture","Video","Exercise","Lecture","Exercise","Lecture","Lecture","Exercise","Lecture","Exercise","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,2013,18,7,7,14,"QCM","Lecture","Lecture","QCM","Video","Exercise","Test","QCM","Exercise","Lecture","Video","Lecture","Video","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,2013,22,1,21,22,"Lecture","Exercise","Lecture","Lecture","Lecture","Exercise","Exercise","Lecture","Exercise","Lecture","Examen","Lecture","Video","Lecture","Lecture","Lecture","Exercise","Exercise","Lecture","Lecture","Exercise","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,2013,15,4,6,10,"Lecture","Exercise","Lecture","Exercise","QCM","Video","Lecture","QCM","Lecture","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,2013,8,1,4,5,"Lecture","Video","Exercise","Lecture","Exercise",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,2013,38,3,30,33,"QCM","Lecture","Lecture","Lecture","Lecture","Lecture","Lecture","Lecture","QCM","Lecture","Exercise","Lecture","Lecture","Exercise","Lecture","Lecture","Lecture","Exercise","Lecture","Exercise","Lecture","Exercise","Video","Lecture","Lecture","Exercise","Exercise","Lecture","Exercise","Exercise","Lecture","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,2013,22,3,3,6,"Video","Video","Video","Lecture","Lecture","Exercise",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,2013,55,2,35,37,"Exercise","Lecture","Exercise","Exercise","Lecture","Lecture","Exercise","Lecture","Lecture","Lecture","Exercise","Exercise","Lecture","Video","Lecture","Lecture","Exercise","Exercise","Examen","Lecture","Lecture","Lecture","Lecture","Video","Lecture","Lecture","Lecture","Lecture","Exercise","Lecture","Lecture","Exercise","Lecture","Lecture","Lecture","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,2013,6,1,1,2,"QCM","Exercise",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,2013,29,4,7,11,"QCM","Exercise","QCM","Lecture","Lecture","Lecture","Lecture","Video","Lecture","Exercise","Video",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,2013,38,6,7,13,"Lecture","Video","Video","Lecture","QCM","QCM","Test","Exercise","Lecture","Lecture","Lecture","Video","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,2013,40,10,22,32,"Lecture","Exercise","Exercise","Lecture","Lecture","Lecture","Video","QCM","Video","Exercise","Video","Lecture","Video","Lecture","Lecture","Exercise","Examen","Video","Lecture","Exercise","QCM","Exercise","QCM","Lecture","Video","Lecture","Exercise","Lecture","Lecture","Video","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,2013,6,3,3,6,"Lecture","QCM","QCM","Exercise","Lecture","Video",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,2013,23,2,14,16,"Lecture","Lecture","Lecture","Exercise","Lecture","Lecture","Exercise","Exercise","QCM","Exercise","Lecture","Lecture","Lecture","Lecture","Lecture","Video",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,2013,15,1,6,7,"Lecture","Exercise","QCM","Lecture","Lecture","Exercise","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,2013,27,5,7,12,"Video","Exercise","Lecture","Video","Video","Lecture","Examen","Exercise","QCM","Lecture","Lecture","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,2013,50,14,35,49,"Lecture","Lecture","Lecture","Lecture","Video","Lecture","QCM","Lecture","Lecture","Lecture","Lecture","Exercise","Video","QCM","Lecture","Lecture","Lecture","Exercise","Lecture","Lecture","Video","Lecture","Lecture","Video","Examen","QCM","Exercise","Lecture","Exercise","Lecture","Lecture","Exercise","Exercise","Exercise","Lecture","Exercise","Exercise","Lecture","Lecture","Video","Exercise","Video","Video","Lecture","Video","Video","QCM","Video","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,2013,52,11,28,39,"Lecture","Lecture","Lecture","Lecture","Video","Lecture","Lecture","Video","Lecture","Lecture","Test","Lecture","Lecture","Exercise","Video","Exercise","Lecture","Lecture","Video","Test","Lecture","QCM","Lecture","Exercise","Exercise","Lecture","Exercise","Exercise","Examen","Exercise","Lecture","QCM","Lecture","Lecture","Video","Exercise","Video","QCM","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,2013,7,1,1,2,"QCM","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,2013,9,1,3,4,"Exercise","Lecture","Video","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,2013,56,16,19,35,"Lecture","Lecture","Exercise","Video","Video","Video","Video","Lecture","QCM","QCM","Lecture","Lecture","Video","Lecture","Video","Video","Exercise","Video","Lecture","Exercise","Video","Exercise","Lecture","Lecture","Lecture","Video","Lecture","QCM","Lecture","Exercise","Lecture","Video","Exercise","Video","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,2013,9,3,6,9,"Lecture","Video","Lecture","Lecture","Exercise","QCM","Exercise","Lecture","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,2013,10,2,1,3,"Video","Video","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,2013,35,1,31,32,"Exercise","Lecture","Lecture","Lecture","Exercise","Lecture","Exercise","Lecture","Exercise","Lecture","Lecture","Video","Exercise","Exercise","Lecture","Lecture","Exercise","Lecture","Lecture","Exercise","Lecture","Lecture","Lecture","Lecture","Exercise","Lecture","Lecture","Lecture","Lecture","Lecture","Exercise","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,2013,13,6,7,13,"Video","Lecture","Lecture","Lecture","Exercise","Video","Test","QCM","QCM","Lecture","Lecture","QCM","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2013,7,1,2,3,"Lecture","Video","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
