,Year,Departement,Module_ID,Module,Chapter_ID,Chapter,Quiz_perChapter,Quizz_ID,Rank_onChapter,Quizz_Type,Slip,Guess,Success_Prct,Success_Attempts,Failure_Attempts,Number_Attempts,UniQ_Learner,Sucessful_Learners,Unsucessful_Learners,Avg_Attempts,Percent_Learners_Success,Predict_Difficulty,Correct_Difficulty,Score,Difficulty_String,Difficulty,Department
22,2015,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,23,1,QCU,0.14,0.91,76.1,16,5,21,18,16,2,1.17,88.89,Facile,Facile,0,Meme Difficulté,Pas Adapte,Law
1146,2016,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,23,1,QCM,0.31,0.41,43.8,8,11,19,8,8,0,2.38,100.0,Difficile,Moyen,1,Plus Facile,Pas Adapte,Law
2270,2017,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,23,1,QCM,0.15,1.0,74.37,16,5,21,17,16,1,1.24,94.12,Moyen,Facile,1,Plus Facile,Adapte,Law
3394,2018,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,23,1,QCM,0.05,0.91,74.37,14,5,19,16,14,2,1.19,87.5,Facile,Facile,0,Meme Difficulté,Adapte,Law
4518,2019,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,23,1,QROC,0.0,0.71,74.37,14,5,19,18,14,4,1.06,77.78,Facile,Facile,0,Meme Difficulté,Adapte,Law
5642,2020,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,23,1,QROC,0.04,0.79,74.37,16,5,21,20,16,4,1.05,80.0,Facile,Facile,0,Meme Difficulté,Adapte,Law
23,2015,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,24,2,QCU,0.31,0.47,42.82,13,17,30,30,13,17,1.0,43.33,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Law
1147,2016,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,24,2,QCU,0.51,0.39,4.39,1,28,29,13,1,12,2.23,7.69,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Law
2271,2017,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,24,2,QCU,0.16,0.95,67.24,19,9,28,22,19,3,1.27,86.36,Moyen,Facile,1,Plus Facile,Adapte,Law
3395,2018,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,24,2,QROC,0.19,0.86,67.24,16,8,24,20,16,4,1.2,80.0,Facile,Facile,0,Meme Difficulté,Adapte,Law
4519,2019,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,24,2,QO,0.08,0.65,67.24,18,9,27,25,18,7,1.08,72.0,Facile,Facile,0,Meme Difficulté,Adapte,Law
5643,2020,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,24,2,QO,0.2,0.58,67.24,21,10,31,23,21,2,1.35,91.3,Facile,Facile,0,Meme Difficulté,Adapte,Law
24,2015,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,25,3,QCU,0.34,0.71,45.3,22,26,48,37,22,15,1.3,59.46,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Law
1148,2016,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,25,3,QCU,0.66,0.21,23.77,11,36,47,20,11,9,2.35,55.0,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Law
2272,2017,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,25,3,QCU,0.21,0.71,35.38,19,35,54,37,19,18,1.46,51.35,Difficile,Moyen,1,Plus Facile,Pas Adapte,Law
3396,2018,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,25,3,QCM,0.71,0.23,31.49,18,38,56,22,18,4,2.55,81.82,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Law
4520,2019,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,25,3,QCM,0.38,0.32,44.42,21,27,48,29,21,8,1.66,72.41,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Law
5644,2020,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,25,3,QCM,0.52,0.19,26.52,13,35,48,46,13,33,1.04,28.26,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Law
25,2015,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,26,4,QCU,0.1,0.96,86.23,39,6,45,42,39,3,1.07,92.86,Moyen,Facile,1,Plus Facile,Pas Adapte,Law
1149,2016,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,26,4,QCU,0.15,0.76,94.15,48,3,51,50,48,2,1.02,96.0,Facile,Facile,0,Meme Difficulté,Pas Adapte,Law
2273,2017,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,26,4,QCU,0.39,0.69,50.88,24,24,48,35,24,11,1.37,68.57,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Law
3397,2018,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,26,4,QCU,0.69,0.28,14.46,7,43,50,34,7,27,1.47,20.59,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Law
4521,2019,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,26,4,QCU,0.12,0.99,69.96,33,14,47,41,33,8,1.15,80.49,Moyen,Facile,1,Plus Facile,Adapte,Law
5645,2020,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,26,4,QCU,0.11,0.96,69.96,32,14,46,38,32,6,1.21,84.21,Facile,Facile,0,Meme Difficulté,Adapte,Law
26,2015,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,27,5,QROC,0.11,0.68,92.38,24,2,26,26,24,2,1.0,92.31,Moyen,Facile,1,Plus Facile,Pas Adapte,Law
1150,2016,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,27,5,QROC,0.69,0.06,10.53,3,22,25,11,3,8,2.27,27.27,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Law
2274,2017,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,27,5,QROC,0.51,0.31,63.19,15,8,23,16,15,1,1.44,93.75,Facile,Moyen,-1,Plus Difficile,Adapte,Law
3398,2018,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,27,5,QROC,0.45,0.32,63.19,15,8,23,21,15,6,1.1,71.43,Moyen,Moyen,0,Meme Difficulté,Adapte,Law
4522,2019,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,27,5,QROC,0.5,0.37,63.19,16,10,26,25,16,9,1.04,64.0,Moyen,Moyen,0,Meme Difficulté,Adapte,Law
5646,2020,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,27,5,QROC,0.5,0.28,63.19,16,10,26,24,16,8,1.08,66.67,Moyen,Moyen,0,Meme Difficulté,Adapte,Law
27,2015,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,28,6,QROC,0.56,0.37,60.92,10,7,17,13,10,3,1.31,76.92,Moyen,Moyen,0,Meme Difficulté,Adapte,Law
1151,2016,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,28,6,QROC,0.54,0.29,60.92,9,6,15,11,9,2,1.36,81.82,Moyen,Moyen,0,Meme Difficulté,Adapte,Law
2275,2017,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,28,6,QROC,0.57,0.33,60.92,8,5,13,8,8,0,1.62,100.0,Moyen,Moyen,0,Meme Difficulté,Adapte,Law
3399,2018,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,28,6,QROC,0.55,0.35,60.92,7,4,11,9,7,2,1.22,77.78,Moyen,Moyen,0,Meme Difficulté,Adapte,Law
4523,2019,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,28,6,QROC,0.38,0.32,60.92,5,4,9,8,5,3,1.12,62.5,Moyen,Moyen,0,Meme Difficulté,Adapte,Law
5647,2020,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,28,6,QROC,0.38,0.33,60.92,5,4,9,6,5,1,1.5,83.33,Moyen,Moyen,0,Meme Difficulté,Adapte,Law
28,2015,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,29,7,QROC,0.15,0.78,71.65,52,20,72,71,52,19,1.01,73.24,Facile,Facile,0,Meme Difficulté,Adapte,Law
1152,2016,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,29,7,QROC,0.1,0.67,71.65,47,18,65,52,47,5,1.25,90.38,Facile,Facile,0,Meme Difficulté,Adapte,Law
2276,2017,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,29,7,QROC,0.19,0.98,71.65,48,19,67,64,48,16,1.05,75.0,Facile,Facile,0,Meme Difficulté,Adapte,Law
3400,2018,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,29,7,QROC,0.0,0.82,71.65,43,17,60,44,43,1,1.36,97.73,Facile,Facile,0,Meme Difficulté,Adapte,Law
4524,2019,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,29,7,QROC,0.18,0.64,71.65,46,18,64,57,46,11,1.12,80.7,Facile,Facile,0,Meme Difficulté,Adapte,Law
5648,2020,Droit,2,Introduction Historique au Droit,2,La Contestation du Regime Feodal,7,29,7,QROC,0.14,0.6,71.65,51,20,71,60,51,9,1.18,85.0,Facile,Facile,0,Meme Difficulté,Adapte,Law
29,2015,Droit,2,Introduction Historique au Droit,3,La Crise de l'Ancien Regime,5,30,1,QO,0.04,0.68,99.93,72,0,72,72,72,0,1.0,100.0,Difficile,Facile,2,Beaucoup plus Facile,Pas Adapte,Law
1153,2016,Droit,2,Introduction Historique au Droit,3,La Crise de l'Ancien Regime,5,30,1,QO,0.51,0.19,36.76,28,48,76,71,28,43,1.07,39.44,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Law
2277,2017,Droit,2,Introduction Historique au Droit,3,La Crise de l'Ancien Regime,5,30,1,QO,0.35,0.29,64.56,56,31,87,82,56,26,1.06,68.29,Facile,Moyen,-1,Plus Difficile,Adapte,Law
3401,2018,Droit,2,Introduction Historique au Droit,3,La Crise de l'Ancien Regime,5,30,1,QO,0.67,0.21,64.56,50,28,78,50,50,0,1.56,100.0,Moyen,Moyen,0,Meme Difficulté,Adapte,Law
4525,2019,Droit,2,Introduction Historique au Droit,3,La Crise de l'Ancien Regime,5,30,1,QO,0.57,0.27,64.56,45,24,69,62,45,17,1.11,72.58,Moyen,Moyen,0,Meme Difficulté,Adapte,Law
5649,2020,Droit,2,Introduction Historique au Droit,3,La Crise de l'Ancien Regime,5,30,1,QO,0.72,0.15,64.56,43,23,66,59,43,16,1.12,72.88,Moyen,Moyen,0,Meme Difficulté,Adapte,Law
30,2015,Droit,2,Introduction Historique au Droit,3,La Crise de l'Ancien Regime,5,31,2,QCM,0.17,0.7,74.79,19,7,26,20,19,1,1.3,95.0,Facile,Facile,0,Meme Difficulté,Adapte,Law
1154,2016,Droit,2,Introduction Historique au Droit,3,La Crise de l'Ancien Regime,5,31,2,QCM,0.1,0.97,74.79,21,7,28,24,21,3,1.17,87.5,Facile,Facile,0,Meme Difficulté,Adapte,Law
2278,2017,Droit,2,Introduction Historique au Droit,3,La Crise de l'Ancien Regime,5,31,2,QCM,0.01,0.88,74.79,23,8,31,26,23,3,1.19,88.46,Facile,Facile,0,Meme Difficulté,Adapte,Law
3402,2018,Droit,2,Introduction Historique au Droit,3,La Crise de l'Ancien Regime,5,31,2,QCM,0.08,0.96,74.79,19,7,26,24,19,5,1.08,79.17,Facile,Facile,0,Meme Difficulté,Adapte,Law
4526,2019,Droit,2,Introduction Historique au Droit,3,La Crise de l'Ancien Regime,5,31,2,QCM,0.07,0.81,74.79,22,8,30,29,22,7,1.03,75.86,Facile,Facile,0,Meme Difficulté,Adapte,Law
5650,2020,Droit,2,Introduction Historique au Droit,3,La Crise de l'Ancien Regime,5,31,2,QCM,0.19,0.71,74.79,25,8,33,30,25,5,1.1,83.33,Facile,Facile,0,Meme Difficulté,Adapte,Law
31,2015,Droit,2,Introduction Historique au Droit,3,La Crise de l'Ancien Regime,5,32,3,QCU,0.29,0.61,58.98,55,39,94,84,55,29,1.12,65.48,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Law
1155,2016,Droit,2,Introduction Historique au Droit,3,La Crise de l'Ancien Regime,5,32,3,QCU,0.34,0.69,56.38,47,37,84,80,47,33,1.05,58.75,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Law
2279,2017,Droit,2,Introduction Historique au Droit,3,La Crise de l'Ancien Regime,5,32,3,QCU,0.21,0.44,51.26,48,45,93,83,48,35,1.12,57.83,Difficile,Moyen,1,Plus Facile,Pas Adapte,Law
3403,2018,Droit,2,Introduction Historique au Droit,3,La Crise de l'Ancien Regime,5,32,3,QCU,0.06,0.94,95.89,76,3,79,77,76,1,1.03,98.7,Facile,Facile,0,Meme Difficulté,Pas Adapte,Law
4527,2019,Droit,2,Introduction Historique au Droit,3,La Crise de l'Ancien Regime,5,32,3,QCU,0.74,0.38,24.38,21,64,85,42,21,21,2.02,50.0,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Law
5651,2020,Droit,2,Introduction Historique au Droit,3,La Crise de l'Ancien Regime,5,32,3,QCU,0.05,0.99,65.23,54,29,83,58,54,4,1.43,93.1,Facile,Facile,0,Meme Difficulté,Adapte,Law
32,2015,Droit,2,Introduction Historique au Droit,3,La Crise de l'Ancien Regime,5,33,4,QCM,0.24,0.56,46.49,25,28,53,49,25,24,1.08,51.02,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Law
1156,2016,Droit,2,Introduction Historique au Droit,3,La Crise de l'Ancien Regime,5,33,4,QCM,0.29,0.48,46.74,25,28,53,43,25,18,1.23,58.14,Difficile,Moyen,1,Plus Facile,Pas Adapte,Law
2280,2017,Droit,2,Introduction Historique au Droit,3,La Crise de l'Ancien Regime,5,33,4,QO,0.93,0.07,24.24,13,41,54,29,13,16,1.86,44.83,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Law
3404,2018,Droit,2,Introduction Historique au Droit,3,La Crise de l'Ancien Regime,5,33,4,QO,0.85,0.06,23.34,12,41,53,30,12,18,1.77,40.0,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Law
4528,2019,Droit,2,Introduction Historique au Droit,3,La Crise de l'Ancien Regime,5,33,4,QO,0.68,0.16,47.5,26,28,54,27,26,1,2.0,96.3,Difficile,Moyen,1,Plus Facile,Pas Adapte,Law
5652,2020,Droit,2,Introduction Historique au Droit,3,La Crise de l'Ancien Regime,5,33,4,QO,0.58,0.24,53.96,28,24,52,29,28,1,1.79,96.55,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Law
33,2015,Droit,2,Introduction Historique au Droit,3,La Crise de l'Ancien Regime,5,34,5,QO,0.91,0.14,25.53,23,66,89,87,23,64,1.02,26.44,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Law
1157,2016,Droit,2,Introduction Historique au Droit,3,La Crise de l'Ancien Regime,5,34,5,QO,0.66,0.24,43.22,34,45,79,58,34,24,1.36,58.62,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Law
2281,2017,Droit,2,Introduction Historique au Droit,3,La Crise de l'Ancien Regime,5,34,5,QO,0.8,0.07,8.89,7,73,80,46,7,39,1.74,15.22,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Law
3405,2018,Droit,2,Introduction Historique au Droit,3,La Crise de l'Ancien Regime,5,34,5,QO,0.18,0.31,68.79,54,24,78,55,54,1,1.42,98.18,Difficile,Facile,2,Beaucoup plus Facile,Adapte,Law
4529,2019,Droit,2,Introduction Historique au Droit,3,La Crise de l'Ancien Regime,5,34,5,QCM,0.15,0.82,68.79,47,21,68,63,47,16,1.08,74.6,Facile,Facile,0,Meme Difficulté,Adapte,Law
5653,2020,Droit,2,Introduction Historique au Droit,3,La Crise de l'Ancien Regime,5,34,5,QCU,0.04,0.99,68.79,41,19,60,46,41,5,1.3,89.13,Facile,Facile,0,Meme Difficulté,Adapte,Law
34,2015,Droit,2,Introduction Historique au Droit,4,"La Revolution Francaise, l'Affirmation du Liberalisme",5,35,1,QO,0.0,0.89,74.51,75,25,100,82,75,7,1.22,91.46,Moyen,Facile,1,Plus Facile,Adapte,Law
1158,2016,Droit,2,Introduction Historique au Droit,4,"La Revolution Francaise, l'Affirmation du Liberalisme",5,35,1,QROC,0.17,0.78,74.51,84,29,113,94,84,10,1.2,89.36,Facile,Facile,0,Meme Difficulté,Adapte,Law
2282,2017,Droit,2,Introduction Historique au Droit,4,"La Revolution Francaise, l'Affirmation du Liberalisme",5,35,1,QROC,0.04,0.74,74.51,81,28,109,87,81,6,1.25,93.1,Facile,Facile,0,Meme Difficulté,Adapte,Law
3406,2018,Droit,2,Introduction Historique au Droit,4,"La Revolution Francaise, l'Affirmation du Liberalisme",5,35,1,QROC,0.11,1.0,74.51,73,25,98,79,73,6,1.24,92.41,Facile,Facile,0,Meme Difficulté,Adapte,Law
4530,2019,Droit,2,Introduction Historique au Droit,4,"La Revolution Francaise, l'Affirmation du Liberalisme",5,35,1,QROC,0.14,0.66,74.51,84,29,113,95,84,11,1.19,88.42,Facile,Facile,0,Meme Difficulté,Adapte,Law
5654,2020,Droit,2,Introduction Historique au Droit,4,"La Revolution Francaise, l'Affirmation du Liberalisme",5,35,1,QROC,0.08,0.52,74.51,72,25,97,81,72,9,1.2,88.89,Facile,Facile,0,Meme Difficulté,Adapte,Law
35,2015,Droit,2,Introduction Historique au Droit,4,"La Revolution Francaise, l'Affirmation du Liberalisme",5,36,2,QROC,0.73,0.12,30.31,10,23,33,32,10,22,1.03,31.25,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Law
1159,2016,Droit,2,Introduction Historique au Droit,4,"La Revolution Francaise, l'Affirmation du Liberalisme",5,36,2,QROC,0.17,0.94,79.45,22,6,28,27,22,5,1.04,81.48,Difficile,Facile,2,Beaucoup plus Facile,Pas Adapte,Law
2283,2017,Droit,2,Introduction Historique au Droit,4,"La Revolution Francaise, l'Affirmation du Liberalisme",5,36,2,QROC,0.52,0.36,40.14,11,16,27,20,11,9,1.35,55.0,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Law
3407,2018,Droit,2,Introduction Historique au Droit,4,"La Revolution Francaise, l'Affirmation du Liberalisme",5,36,2,QO,0.37,0.29,43.44,12,15,27,20,12,8,1.35,60.0,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Law
4531,2019,Droit,2,Introduction Historique au Droit,4,"La Revolution Francaise, l'Affirmation du Liberalisme",5,36,2,QCM,0.51,0.28,13.75,4,26,30,14,4,10,2.14,28.57,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Law
5655,2020,Droit,2,Introduction Historique au Droit,4,"La Revolution Francaise, l'Affirmation du Liberalisme",5,36,2,QCM,0.74,0.21,5.98,2,32,34,14,2,12,2.43,14.29,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Law
36,2015,Droit,2,Introduction Historique au Droit,4,"La Revolution Francaise, l'Affirmation du Liberalisme",5,37,3,QCU,0.39,0.41,48.85,41,42,83,45,41,4,1.84,91.11,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Law
1160,2016,Droit,2,Introduction Historique au Droit,4,"La Revolution Francaise, l'Affirmation du Liberalisme",5,37,3,QCU,0.54,0.25,2.33,2,70,72,67,2,65,1.07,2.99,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Law
2284,2017,Droit,2,Introduction Historique au Droit,4,"La Revolution Francaise, l'Affirmation du Liberalisme",5,37,3,QCU,0.64,0.21,32.35,24,49,73,48,24,24,1.52,50.0,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Law
3408,2018,Droit,2,Introduction Historique au Droit,4,"La Revolution Francaise, l'Affirmation du Liberalisme",5,37,3,QCU,0.36,0.52,36.8,25,44,69,30,25,5,2.3,83.33,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Law
4532,2019,Droit,2,Introduction Historique au Droit,4,"La Revolution Francaise, l'Affirmation du Liberalisme",5,37,3,QCU,0.68,0.29,9.14,7,65,72,33,7,26,2.18,21.21,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Law
5656,2020,Droit,2,Introduction Historique au Droit,4,"La Revolution Francaise, l'Affirmation du Liberalisme",5,37,3,QCU,0.11,0.9,84.13,59,11,70,63,59,4,1.11,93.65,Moyen,Facile,1,Plus Facile,Pas Adapte,Law
37,2015,Droit,2,Introduction Historique au Droit,4,"La Revolution Francaise, l'Affirmation du Liberalisme",5,38,4,QCU,0.31,0.7,38.31,24,39,63,59,24,35,1.07,40.68,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Law
1161,2016,Droit,2,Introduction Historique au Droit,4,"La Revolution Francaise, l'Affirmation du Liberalisme",5,38,4,QCU,0.53,0.24,7.73,4,54,58,56,4,52,1.04,7.14,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Law
2285,2017,Droit,2,Introduction Historique au Droit,4,"La Revolution Francaise, l'Affirmation du Liberalisme",5,38,4,QCM,0.6,0.2,32.9,20,40,60,41,20,21,1.46,48.78,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Law
3409,2018,Droit,2,Introduction Historique au Droit,4,"La Revolution Francaise, l'Affirmation du Liberalisme",5,38,4,QCM,0.79,0.22,4.12,2,55,57,37,2,35,1.54,5.41,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Law
4533,2019,Droit,2,Introduction Historique au Droit,4,"La Revolution Francaise, l'Affirmation du Liberalisme",5,38,4,QCM,0.24,0.41,63.73,38,22,60,45,38,7,1.33,84.44,Facile,Moyen,-1,Plus Difficile,Adapte,Law
5657,2020,Droit,2,Introduction Historique au Droit,4,"La Revolution Francaise, l'Affirmation du Liberalisme",5,38,4,QCM,0.27,0.36,63.73,37,21,58,43,37,6,1.35,86.05,Moyen,Moyen,0,Meme Difficulté,Adapte,Law
38,2015,Droit,2,Introduction Historique au Droit,4,"La Revolution Francaise, l'Affirmation du Liberalisme",5,39,5,QCM,0.12,0.96,96.29,90,3,93,92,90,2,1.01,97.83,Facile,Facile,0,Meme Difficulté,Pas Adapte,Law
1162,2016,Droit,2,Introduction Historique au Droit,4,"La Revolution Francaise, l'Affirmation du Liberalisme",5,39,5,QCM,0.42,0.42,35.15,36,66,102,49,36,13,2.08,73.47,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Law
2286,2017,Droit,2,Introduction Historique au Droit,4,"La Revolution Francaise, l'Affirmation du Liberalisme",5,39,5,QCM,0.73,0.27,27.22,32,85,117,55,32,23,2.13,58.18,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Law
3410,2018,Droit,2,Introduction Historique au Droit,4,"La Revolution Francaise, l'Affirmation du Liberalisme",5,39,5,QCU,0.11,0.81,96.83,98,3,101,99,98,1,1.02,98.99,Moyen,Facile,1,Plus Facile,Pas Adapte,Law
4534,2019,Droit,2,Introduction Historique au Droit,4,"La Revolution Francaise, l'Affirmation du Liberalisme",5,39,5,QCU,0.49,0.39,23.75,23,72,95,92,23,69,1.03,25.0,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Law
5658,2020,Droit,2,Introduction Historique au Droit,4,"La Revolution Francaise, l'Affirmation du Liberalisme",5,39,5,QCU,0.23,0.6,47.7,43,48,91,72,43,29,1.26,59.72,Difficile,Moyen,1,Plus Facile,Pas Adapte,Law
39,2015,Droit,2,Introduction Historique au Droit,5,L'Amenagement du Liberalisme,7,40,1,QCU,0.26,0.68,43.57,27,34,61,39,27,12,1.56,69.23,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Law
1163,2016,Droit,2,Introduction Historique au Droit,5,L'Amenagement du Liberalisme,7,40,1,QCU,0.08,0.95,91.14,54,5,59,57,54,3,1.04,94.74,Difficile,Facile,2,Beaucoup plus Facile,Pas Adapte,Law
2287,2017,Droit,2,Introduction Historique au Droit,5,L'Amenagement du Liberalisme,7,40,1,QROC,0.58,0.27,40.51,26,38,64,41,26,15,1.56,63.41,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Law
3411,2018,Droit,2,Introduction Historique au Droit,5,L'Amenagement du Liberalisme,7,40,1,QO,0.06,0.4,74.01,54,19,73,67,54,13,1.09,80.6,Moyen,Facile,1,Plus Facile,Adapte,Law
4535,2019,Droit,2,Introduction Historique au Droit,5,L'Amenagement du Liberalisme,7,40,1,QO,0.04,0.62,74.01,47,17,64,57,47,10,1.12,82.46,Facile,Facile,0,Meme Difficulté,Adapte,Law
5659,2020,Droit,2,Introduction Historique au Droit,5,L'Amenagement du Liberalisme,7,40,1,QCM,0.03,0.99,74.01,53,19,72,67,53,14,1.07,79.1,Facile,Facile,0,Meme Difficulté,Adapte,Law
40,2015,Droit,2,Introduction Historique au Droit,5,L'Amenagement du Liberalisme,7,41,2,QCU,0.23,0.49,37.06,3,4,7,4,3,1,1.75,75.0,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Law
1164,2016,Droit,2,Introduction Historique au Droit,5,L'Amenagement du Liberalisme,7,41,2,QCU,0.0,0.85,96.06,6,0,6,6,6,0,1.0,100.0,Moyen,Facile,1,Plus Facile,Pas Adapte,Law
2288,2017,Droit,2,Introduction Historique au Droit,5,L'Amenagement du Liberalisme,7,41,2,QCU,0.02,0.99,70.78,4,2,6,5,4,1,1.2,80.0,Moyen,Facile,1,Plus Facile,Adapte,Law
3412,2018,Droit,2,Introduction Historique au Droit,5,L'Amenagement du Liberalisme,7,41,2,QO,0.18,0.7,70.78,4,2,6,5,4,1,1.2,80.0,Facile,Facile,0,Meme Difficulté,Adapte,Law
4536,2019,Droit,2,Introduction Historique au Droit,5,L'Amenagement du Liberalisme,7,41,2,QO,0.11,0.89,70.78,5,2,7,6,5,1,1.17,83.33,Facile,Facile,0,Meme Difficulté,Adapte,Law
5660,2020,Droit,2,Introduction Historique au Droit,5,L'Amenagement du Liberalisme,7,41,2,QO,0.08,0.4,70.78,4,2,6,5,4,1,1.2,80.0,Facile,Facile,0,Meme Difficulté,Adapte,Law
41,2015,Droit,2,Introduction Historique au Droit,5,L'Amenagement du Liberalisme,7,42,3,QCM,0.42,0.33,53.15,45,40,85,78,45,33,1.09,57.69,Difficile,Moyen,1,Plus Facile,Pas Adapte,Law
1165,2016,Droit,2,Introduction Historique au Droit,5,L'Amenagement du Liberalisme,7,42,3,QCM,0.27,0.54,35.31,34,61,95,83,34,49,1.14,40.96,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Law
2289,2017,Droit,2,Introduction Historique au Droit,5,L'Amenagement du Liberalisme,7,42,3,QCM,0.5,0.39,59.08,63,44,107,74,63,11,1.45,85.14,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Law
3413,2018,Droit,2,Introduction Historique au Droit,5,L'Amenagement du Liberalisme,7,42,3,QCM,0.47,0.42,48.49,51,54,105,58,51,7,1.81,87.93,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Law
4537,2019,Droit,2,Introduction Historique au Droit,5,L'Amenagement du Liberalisme,7,42,3,QCM,0.75,0.26,16.31,15,76,91,28,15,13,3.25,53.57,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Law
5661,2020,Droit,2,Introduction Historique au Droit,5,L'Amenagement du Liberalisme,7,42,3,QCM,0.77,0.16,14.33,14,83,97,64,14,50,1.52,21.88,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Law
